,date,spot_volume_daily_sum,spot_selling_volume_sum,spot_buying_volume_sum,AGG_Volume
577,2020-10-27 00:00:00+00:00,2797150004.6594224,1344395807.8051999,1452754196.8542223,223972878.090477
578,2020-10-28 00:00:00+00:00,3187456668.726767,1643196082.019265,1544260586.7075024,171136978.2485962
579,2020-10-29 00:00:00+00:00,2389494291.874892,1186122271.6665099,1203372020.2083824,117769051.76639557
580,2020-10-30 00:00:00+00:00,2481496739.545648,1254674442.1834273,1226822297.3622205,106854088.79508972
581,2020-10-31 00:00:00+00:00,2428391728.0483904,1137870650.8068419,1290521077.2415485,
582,2020-11-01 00:00:00+00:00,1363840499.0305793,711307941.8542278,652532557.1763515,
583,2020-11-02 00:00:00+00:00,2193931845.023287,1161551877.5281184,1032379967.4951684,95374093.40744019
584,2020-11-03 00:00:00+00:00,2361199641.6949444,1134104727.273987,1227094914.420957,100046502.49500275
585,2020-11-04 00:00:00+00:00,3043685936.020973,1494217837.5102751,1549468098.510698,126812408.08553696
586,2020-11-05 00:00:00+00:00,4986612192.262853,2364345423.3471375,2622266768.915715,258115699.84169006
587,2020-11-06 00:00:00+00:00,4373076884.034436,2207974267.3235526,2165102616.710884,180218247.4067688
588,2020-11-07 00:00:00+00:00,3690452902.6927204,2009618071.8370035,1680834830.855717,
589,2020-11-08 00:00:00+00:00,2319594285.442835,1155164043.5081017,1164430241.9347332,
590,2020-11-09 00:00:00+00:00,3889871812.938259,1992491278.0010796,1897380534.9371796,256561918.29071045
591,2020-11-10 00:00:00+00:00,2279397882.754687,1180543237.9117334,1098854644.8429537,104481885.44845581
592,2020-11-11 00:00:00+00:00,2792610024.548919,1329313707.3966596,1463296317.1522596,173804183.716774
593,2020-11-12 00:00:00+00:00,3921231254.9914217,1887282279.780835,2033948975.2105868,181013757.72857666
594,2020-11-13 00:00:00+00:00,2879848830.6414404,1448845472.7910075,1431003357.8504326,160318135.82763672
595,2020-11-14 00:00:00+00:00,2167447779.6319966,1128663169.0324554,1038784610.5995411,
596,2020-11-15 00:00:00+00:00,1644292900.265838,818721960.1419126,825570940.1239252,
597,2020-11-16 00:00:00+00:00,3006547329.4204335,1428680684.4202857,1577866645.000148,220912845.14923096
598,2020-11-17 00:00:00+00:00,4372127740.018292,2045829869.1977334,2326297870.8205585,332144061.48605347
599,2020-11-18 00:00:00+00:00,6218164170.394087,3108389263.131568,3109774907.2625194,392440575.8041382
600,2020-11-19 00:00:00+00:00,3559203733.4205275,1793582860.6816492,1765620872.7388785,211667074.01714325
601,2020-11-20 00:00:00+00:00,3652837085.27702,1758396442.8074377,1894440642.469582,307759100.68359375
602,2020-11-21 00:00:00+00:00,3265741398.9688716,1646771584.7612474,1618969814.2076242,
603,2020-11-22 00:00:00+00:00,3431449721.281625,1812992645.194449,1618457076.0871758,
604,2020-11-23 00:00:00+00:00,3649943549.3888016,1855384505.1496208,1794559044.2391808,338157452.17609406
605,2020-11-24 00:00:00+00:00,5085520077.14555,2488916036.852523,2596604040.2930274,390819270.6680298
606,2020-11-25 00:00:00+00:00,3674915544.706617,1896895757.268515,1778019787.4381018,365561055.48992157
607,2020-11-26 00:00:00+00:00,8391972778.227518,4469045234.44198,3922927543.785538,
608,2020-11-27 00:00:00+00:00,3724949230.8812985,1840081535.893125,1884867694.9881735,412991257.92541504
609,2020-11-28 00:00:00+00:00,2617007079.660907,1256740697.5093298,1360266382.1515768,
610,2020-11-29 00:00:00+00:00,2306794248.1007357,1128663311.038636,1178130937.0620995,
611,2020-11-30 00:00:00+00:00,5487494497.823478,2608696598.4174066,2878797899.406071,479419985.0463867
612,2020-12-01 00:00:00+00:00,6241620924.502754,3181588395.949507,3060032528.553247,380808588.32855225
613,2020-12-02 00:00:00+00:00,3629178159.1628003,1827785080.7951784,1801393078.367622,199561135.7925415
614,2020-12-03 00:00:00+00:00,2900781581.5083985,1412041929.163471,1488739652.3449273,227764800.0
615,2020-12-04 00:00:00+00:00,3280726356.8589735,1706173578.1411262,1574552778.7178473,243719434.7929001
616,2020-12-05 00:00:00+00:00,1838183793.9373815,903825313.9661223,934358479.9712592,
617,2020-12-06 00:00:00+00:00,1819162369.5616443,897982479.1607416,921179890.4009027,
618,2020-12-07 00:00:00+00:00,2147446498.8588624,1097632197.5847435,1049814301.2741189,240187230.2093506
619,2020-12-08 00:00:00+00:00,3406927311.321888,1806308228.7763536,1600619082.5455344,288646435.3919983
620,2020-12-09 00:00:00+00:00,3952285185.0372715,2063258184.981677,1889027000.0555944,275300185.8139038
621,2020-12-10 00:00:00+00:00,2661233324.0918226,1371449103.429083,1289784220.6627393,267176965.45524597
622,2020-12-11 00:00:00+00:00,3345689273.6690545,1707677951.996186,1638011321.6728687,180642533.34960938
623,2020-12-12 00:00:00+00:00,2206150776.954777,1042153784.5765022,1163996992.3782747,
624,2020-12-13 00:00:00+00:00,2723896020.364775,1317345148.323847,1406550872.0409281,
625,2020-12-14 00:00:00+00:00,2200370904.097865,1121287237.6313329,1079083666.4665322,206792543.25065613
626,2020-12-15 00:00:00+00:00,3161820877.940645,1550032790.3666975,1611788087.5739477,206595087.0443344
627,2020-12-16 00:00:00+00:00,6462854853.7278385,2931496804.151891,3531358049.575947,479072305.08708954
628,2020-12-17 00:00:00+00:00,9634439508.822674,4742620503.480779,4891819005.341896,810636575.0
629,2020-12-18 00:00:00+00:00,4028084792.3390346,2007727618.0270865,2020357174.3119478,326720938.9266968
630,2020-12-19 00:00:00+00:00,4832806614.895214,2363301513.2261534,2469505101.6690607,
631,2020-12-20 00:00:00+00:00,4232851806.4743094,2155758412.9306164,2077093393.5436928,
632,2020-12-21 00:00:00+00:00,5901793819.263209,3003908493.125488,2897885326.137722,583818459.5552444
633,2020-12-22 00:00:00+00:00,4757914253.12631,2323445576.531029,2434468676.5952816,370189699.5651245
634,2020-12-23 00:00:00+00:00,6408702362.0352125,3264687398.992555,3144014963.042658,319259726.72252655
635,2020-12-24 00:00:00+00:00,3847643211.2664256,1856903506.1559873,1990739705.1104383,344369324.8031616
636,2020-12-25 00:00:00+00:00,4663959936.770492,2250793325.422145,2413166611.3483467,
637,2020-12-26 00:00:00+00:00,5903785757.624762,2823438302.5290055,3080347455.0957565,
638,2020-12-27 00:00:00+00:00,9409108099.437931,4737268131.83693,4671839967.601,
